,period_x,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName_x,generatorid,technology,energy_source_code,energy-source-desc,prime_mover_code,balancing_authority_code,balancing-authority-name,status,statusDescription,county,nameplate-capacity-mw,net-summer-capacity-mw,net-winter-capacity-mw,operating-year-month,unit,nameplate-capacity-mw-units,net-summer-capacity-mw-units,net-winter-capacity-mw-units,weather_zone,period_y,plantCode,plantName_y,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,total-consumption-btu,generation,total-consumption-btu-units,generation-units,heatRate
1349,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,63289,Key Capture Energy,65701,TX23 Roughneck Storage,TX23,Batteries,MWH,Electricity used for energy storage,BA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,50,50,50,2022-12,,MW,MW,MW,COAST,,,,,,,,,,,,,
1350,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,63289,Key Capture Energy,64423,TX7 Flat Top,TX7,Batteries,MWH,Electricity used for energy storage,BA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Reeves,9.9,9.9,9.9,2020-05,,MW,MW,MW,FAR WEST,,,,,,,,,,,,,
1351,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,63289,Key Capture Energy,64424,TX8 Worsham,TX8,Batteries,MWH,Electricity used for energy storage,BA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Pecos,9.9,9.9,9.9,2020-02,,MW,MW,MW,FAR WEST,,,,,,,,,,,,,
1352,2022-12,TX,Texas,industrial-chp,Industrial CHP,56488,Ascend Performance Materials,10418,Ascend Performance Materials Texas Inc.,GEN1,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,6,5.2,5.2,1993-06,,MW,MW,MW,COAST,2022,10418,Ascend Performance Materials Texas Inc.,ALL,Total,TX,Texas,ALL,3746755,115555.13,MMBtu,megawatthours,32.4239607536247
1353,2022-12,TX,Texas,industrial-chp,Industrial CHP,56488,Ascend Performance Materials,10418,Ascend Performance Materials Texas Inc.,GEN4,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,46.1,42.5,42.5,2000-10,,MW,MW,MW,COAST,2022,10418,Ascend Performance Materials Texas Inc.,ALL,Total,TX,Texas,ALL,3746755,115555.13,MMBtu,megawatthours,32.4239607536247
1354,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,60155,"Old Settler Wind, LLC",60366,Old Settler Wind,OSWF,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Floyd,151.2,151.2,151.2,2017-04,,MW,MW,MW,NORTH,2022,60366,Old Settler Wind,ALL,Total,TX,Texas,ALL,1914493,561106,MMBtu,megawatthours,3.4119988023653285
1355,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,49893,Invenergy Services LLC,56776,Gunsight Mountain Wind Energy LLC,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Howard,120,120,120,2016-06,,MW,MW,MW,FAR WEST,2022,56776,Gunsight Mountain Wind Energy LLC,ALL,Total,TX,Texas,ALL,1474803,432240,MMBtu,megawatthours,3.4120002776235423
1356,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,59979,"Cotton Plains Wind I, LLC",60210,Cotton Plains Wind Farm,CPWF,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Floyd,50.4,50.4,50.4,2017-03,,MW,MW,MW,NORTH,2022,60210,Cotton Plains Wind Farm,ALL,Total,TX,Texas,ALL,639317,187373,MMBtu,megawatthours,3.4120017291712252
1357,2022-12,TX,Texas,industrial-chp,Industrial CHP,5338,Dow Chemical Co,56152,Freeport Energy Center,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,80,50,70,2007-05,PLTB,MW,MW,MW,COAST,2022,56152,Freeport Energy Center,ALL,Total,TX,Texas,ALL,10677578,1162189.98,MMBtu,megawatthours,9.187463481658996
1358,2022-12,TX,Texas,ipp-chp,IPP CHP,5374,Dow Chemical Company-Oyster Creek VIII,54676,Oyster Creek Unit VIII,G81,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,99,73,90,1994-10,CC1,MW,MW,MW,COAST,2022,54676,Oyster Creek Unit VIII,ALL,Total,TX,Texas,ALL,25221132,2713111.27,MMBtu,megawatthours,9.296018294155699
1359,2022-12,TX,Texas,ipp-chp,IPP CHP,5374,Dow Chemical Company-Oyster Creek VIII,54676,Oyster Creek Unit VIII,G82,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,99,73,90,1994-10,CC1,MW,MW,MW,COAST,2022,54676,Oyster Creek Unit VIII,ALL,Total,TX,Texas,ALL,25221132,2713111.27,MMBtu,megawatthours,9.296018294155699
1360,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,63048,Misae Lessee LLC,62249,Misae Solar,77777,Solar Photovoltaic,SUN,Solar,PV,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Childress,240,240,240,2020-01,,MW,MW,MW,NORTH,2022,62249,Misae Solar,ALL,Total,TX,Texas,ALL,1779353,521498,MMBtu,megawatthours,3.4120034976164817
1361,2022-12,TX,Texas,ipp-chp,IPP CHP,11059,Pasadena Cogeneration LP,55047,Pasadena Cogeneration,CTG3,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,185,165,185,2000-06,P2,MW,MW,MW,COAST,2022,55047,Pasadena Cogeneration,ALL,Total,TX,Texas,ALL,28406660,3801823,MMBtu,megawatthours,7.47185231926894
1362,2022-12,TX,Texas,ipp-chp,IPP CHP,11059,Pasadena Cogeneration LP,55047,Pasadena Cogeneration,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,85,60,85,1998-06,P1,MW,MW,MW,COAST,2022,55047,Pasadena Cogeneration,ALL,Total,TX,Texas,ALL,28406660,3801823,MMBtu,megawatthours,7.47185231926894
1363,2022-12,TX,Texas,ipp-chp,IPP CHP,11059,Pasadena Cogeneration LP,55047,Pasadena Cogeneration,STG2,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,185,165,185,2000-06,P2,MW,MW,MW,COAST,2022,55047,Pasadena Cogeneration,ALL,Total,TX,Texas,ALL,28406660,3801823,MMBtu,megawatthours,7.47185231926894
1364,2022-12,TX,Texas,industrial-chp,Industrial CHP,57445,Pasadena Refining System Inc,58069,PRSI FCC Generator,55M1,Petroleum Coke,PC,Petroleum Coke,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OS,Out of service and NOT expected to return to service in next calendar year,Harris,4.7,3,3,1979-04,,MW,MW,MW,COAST,2022,58069,PRSI FCC Generator,ALL,Total,TX,Texas,ALL,0,0,MMBtu,megawatthours,
1365,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56570,Coleto Creek Power LP,6178,Coleto Creek,1,Conventional Steam Coal,SUB,Subbituminous Coal,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Goliad,622.4,655,655,1980-06,,MW,MW,MW,SOUTH,2022,6178,Coleto Creek,ALL,Total,TX,Texas,ALL,28082796,2603498,MMBtu,megawatthours,10.786563308287542
1366,2022-12,TX,Texas,electric-utility,Electric Utility,5063,City of Denton - (TX),61643,Denton Energy Center,DEC12,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,18.8,18.8,18.8,2018-07,,MW,MW,MW,NORTH CENTRAL,2022,61643,Denton Energy Center,ALL,Total,TX,Texas,ALL,3692267,443078,MMBtu,megawatthours,8.333221238698378
1367,2022-12,TX,Texas,electric-utility,Electric Utility,5063,City of Denton - (TX),61643,Denton Energy Center,DEC2,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,18.8,18.8,18.8,2018-07,,MW,MW,MW,NORTH CENTRAL,2022,61643,Denton Energy Center,ALL,Total,TX,Texas,ALL,3692267,443078,MMBtu,megawatthours,8.333221238698378
1368,2022-12,TX,Texas,electric-utility,Electric Utility,5063,City of Denton - (TX),61643,Denton Energy Center,DEC3,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,18.8,18.8,18.8,2018-07,,MW,MW,MW,NORTH CENTRAL,2022,61643,Denton Energy Center,ALL,Total,TX,Texas,ALL,3692267,443078,MMBtu,megawatthours,8.333221238698378
1369,2022-12,TX,Texas,electric-utility,Electric Utility,5063,City of Denton - (TX),61643,Denton Energy Center,DEC4,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,18.8,18.8,18.8,2018-07,,MW,MW,MW,NORTH CENTRAL,2022,61643,Denton Energy Center,ALL,Total,TX,Texas,ALL,3692267,443078,MMBtu,megawatthours,8.333221238698378
1370,2022-12,TX,Texas,electric-utility,Electric Utility,5063,City of Denton - (TX),61643,Denton Energy Center,DEC5,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,18.8,18.8,18.8,2018-07,,MW,MW,MW,NORTH CENTRAL,2022,61643,Denton Energy Center,ALL,Total,TX,Texas,ALL,3692267,443078,MMBtu,megawatthours,8.333221238698378
1371,2022-12,TX,Texas,electric-utility,Electric Utility,5063,City of Denton - (TX),61643,Denton Energy Center,DEC6,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,18.8,18.8,18.8,2018-07,,MW,MW,MW,NORTH CENTRAL,2022,61643,Denton Energy Center,ALL,Total,TX,Texas,ALL,3692267,443078,MMBtu,megawatthours,8.333221238698378
1372,2022-12,TX,Texas,electric-utility,Electric Utility,5063,City of Denton - (TX),61643,Denton Energy Center,DEC7,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,18.8,18.8,18.8,2018-07,,MW,MW,MW,NORTH CENTRAL,2022,61643,Denton Energy Center,ALL,Total,TX,Texas,ALL,3692267,443078,MMBtu,megawatthours,8.333221238698378
1373,2022-12,TX,Texas,electric-utility,Electric Utility,5063,City of Denton - (TX),61643,Denton Energy Center,DEC8,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,18.8,18.8,18.8,2018-07,,MW,MW,MW,NORTH CENTRAL,2022,61643,Denton Energy Center,ALL,Total,TX,Texas,ALL,3692267,443078,MMBtu,megawatthours,8.333221238698378
1374,2022-12,TX,Texas,electric-utility,Electric Utility,5063,City of Denton - (TX),61643,Denton Energy Center,DEC9,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Denton,18.8,18.8,18.8,2018-07,,MW,MW,MW,NORTH CENTRAL,2022,61643,Denton Energy Center,ALL,Total,TX,Texas,ALL,3692267,443078,MMBtu,megawatthours,8.333221238698378
1375,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65535,Bakke,BAK9,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Andrews,.6,.5,.6,2013-07,,MW,MW,MW,FAR WEST,2022,65535,Bakke,ALL,Total,TX,Texas,ALL,4656,490.98,MMBtu,megawatthours,9.483074666992545
1376,2022-12,TX,Texas,industrial-chp,Industrial CHP,50006,Invista,10790,Victoria Texas Plant,GEN1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Victoria,102.4,75,88,1987-04,,MW,MW,MW,COAST,2022,10790,Victoria Texas Plant,ALL,Total,TX,Texas,ALL,6862960,566189,MMBtu,megawatthours,12.121323444998048
1377,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),3611,O W Sommers,1,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,446,420,420,1972-04,,MW,MW,MW,SOUTH CENTRAL,2022,3611,O W Sommers,ALL,Total,TX,Texas,ALL,16364868,1401272,MMBtu,megawatthours,11.678580603908449
1378,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),3611,O W Sommers,2,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,446,410,410,1974-01,,MW,MW,MW,SOUTH CENTRAL,2022,3611,O W Sommers,ALL,Total,TX,Texas,ALL,16364868,1401272,MMBtu,megawatthours,11.678580603908449
1379,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),55137,Rio Nogales Power Project,CTG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Guadalupe,189,158,193,2002-05,CC1,MW,MW,MW,SOUTH CENTRAL,2022,55137,Rio Nogales Power Project,ALL,Total,TX,Texas,ALL,32770252,4529681,MMBtu,megawatthours,7.234560667737971
1380,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),55137,Rio Nogales Power Project,CTG2,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Guadalupe,189,158,193,2002-05,CC1,MW,MW,MW,SOUTH CENTRAL,2022,55137,Rio Nogales Power Project,ALL,Total,TX,Texas,ALL,32770252,4529681,MMBtu,megawatthours,7.234560667737971
1381,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),55137,Rio Nogales Power Project,CTG3,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Guadalupe,189,158,193,2002-05,CC1,MW,MW,MW,SOUTH CENTRAL,2022,55137,Rio Nogales Power Project,ALL,Total,TX,Texas,ALL,32770252,4529681,MMBtu,megawatthours,7.234560667737971
1382,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),55137,Rio Nogales Power Project,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Guadalupe,373.2,303,319,2002-05,CC1,MW,MW,MW,SOUTH CENTRAL,2022,55137,Rio Nogales Power Project,ALL,Total,TX,Texas,ALL,32770252,4529681,MMBtu,megawatthours,7.234560667737971
1383,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),3612,V H Braunig,1,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,225,217,217,1966-03,,MW,MW,MW,SOUTH CENTRAL,2022,3612,V H Braunig,ALL,Total,TX,Texas,ALL,19112008,1663138,MMBtu,megawatthours,11.491534677218608
1384,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),3612,V H Braunig,2,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,252,230,230,1968-04,,MW,MW,MW,SOUTH CENTRAL,2022,3612,V H Braunig,ALL,Total,TX,Texas,ALL,19112008,1663138,MMBtu,megawatthours,11.491534677218608
1385,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),3612,V H Braunig,3,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,417,412,412,1970-05,,MW,MW,MW,SOUTH CENTRAL,2022,3612,V H Braunig,ALL,Total,TX,Texas,ALL,19112008,1663138,MMBtu,megawatthours,11.491534677218608
1386,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),3612,V H Braunig,5,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,61,48,48,2010-12,,MW,MW,MW,SOUTH CENTRAL,2022,3612,V H Braunig,ALL,Total,TX,Texas,ALL,19112008,1663138,MMBtu,megawatthours,11.491534677218608
1387,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),3612,V H Braunig,6,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,61,48,48,2010-12,,MW,MW,MW,SOUTH CENTRAL,2022,3612,V H Braunig,ALL,Total,TX,Texas,ALL,19112008,1663138,MMBtu,megawatthours,11.491534677218608
1388,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),3612,V H Braunig,7,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,61,48,48,2010-12,,MW,MW,MW,SOUTH CENTRAL,2022,3612,V H Braunig,ALL,Total,TX,Texas,ALL,19112008,1663138,MMBtu,megawatthours,11.491534677218608
1389,2022-12,TX,Texas,electric-utility,Electric Utility,16604,City of San Antonio - (TX),3612,V H Braunig,8,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bexar,61,47,47,2010-12,,MW,MW,MW,SOUTH CENTRAL,2022,3612,V H Braunig,ALL,Total,TX,Texas,ALL,19112008,1663138,MMBtu,megawatthours,11.491534677218608
1390,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65535,Bakke,BAK11,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Andrews,.6,.5,.6,2013-07,,MW,MW,MW,FAR WEST,2022,65535,Bakke,ALL,Total,TX,Texas,ALL,4656,490.98,MMBtu,megawatthours,9.483074666992545
1391,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,62836,Navisun LLC,64892,"TPE Erath Solar, LLC",ERATH,Solar Photovoltaic,SUN,Solar,PV,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Erath,9.9,9.9,9.9,2021-12,,MW,MW,MW,NORTH CENTRAL,2022,64892,"TPE Erath Solar, LLC",ALL,Total,TX,Texas,ALL,88903,26056,MMBtu,megawatthours,3.4119972367209086
1392,2022-12,TX,Texas,ipp-chp,IPP CHP,5374,Dow Chemical Company-Oyster Creek VIII,54676,Oyster Creek Unit VIII,G83,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,99,73,90,1994-10,CC1,MW,MW,MW,COAST,2022,54676,Oyster Creek Unit VIII,ALL,Total,TX,Texas,ALL,25221132,2713111.27,MMBtu,megawatthours,9.296018294155699
1393,2022-12,TX,Texas,ipp-chp,IPP CHP,5374,Dow Chemical Company-Oyster Creek VIII,54676,Oyster Creek Unit VIII,G84,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,200.9,160,160,1994-10,CC1,MW,MW,MW,COAST,2022,54676,Oyster Creek Unit VIII,ALL,Total,TX,Texas,ALL,25221132,2713111.27,MMBtu,megawatthours,9.296018294155699
1394,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,60129,"Horse Creek Wind, LLC",60339,Horse Creek Wind Farm,HCWF,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Haskell,230,230,230,2016-10,,MW,MW,MW,NORTH,2022,60339,Horse Creek Wind Farm,ALL,Total,TX,Texas,ALL,2990143,876361,MMBtu,megawatthours,3.411999164727778
1395,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64468,Hubbard Wind LLC,65048,Hubbard Wind,HW001,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Limestone,300,300,300,2021-11,,MW,MW,MW,NORTH CENTRAL,2022,65048,Hubbard Wind,ALL,Total,TX,Texas,ALL,3846919,1127468,MMBtu,megawatthours,3.411998389311271
1396,2022-12,TX,Texas,electric-utility,Electric Utility,11269,Lower Colorado River Authority,3594,Austin,1,Conventional Hydroelectric,WAT,Water,HY,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Travis,9,8.2,8.2,1940-04,,MW,MW,MW,SOUTH CENTRAL,2022,3594,Austin,ALL,Total,TX,Texas,ALL,44888,13156,MMBtu,megawatthours,3.4119793250228034
1397,2022-12,TX,Texas,electric-utility,Electric Utility,11269,Lower Colorado River Authority,3594,Austin,2,Conventional Hydroelectric,WAT,Water,HY,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Travis,9,8.8,8.8,1940-04,,MW,MW,MW,SOUTH CENTRAL,2022,3594,Austin,ALL,Total,TX,Texas,ALL,44888,13156,MMBtu,megawatthours,3.4119793250228034
1398,2022-12,TX,Texas,electric-utility,Electric Utility,11269,Lower Colorado River Authority,3595,Buchanan Dam (TX),1,Conventional Hydroelectric,WAT,Water,HY,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Llano,18.3,18.3,18.3,1938-01,,MW,MW,MW,WEST,2022,3595,Buchanan Dam (TX),ALL,Total,TX,Texas,ALL,80526,23601,MMBtu,megawatthours,3.4119740688953857
1399,2022-12,TX,Texas,electric-utility,Electric Utility,11269,Lower Colorado River Authority,3595,Buchanan Dam (TX),2,Conventional Hydroelectric,WAT,Water,HY,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Llano,18.3,18.3,18.3,1938-01,,MW,MW,MW,WEST,2022,3595,Buchanan Dam (TX),ALL,Total,TX,Texas,ALL,80526,23601,MMBtu,megawatthours,3.4119740688953857
1400,2022-12,TX,Texas,electric-utility,Electric Utility,11269,Lower Colorado River Authority,3595,Buchanan Dam (TX),3,Conventional Hydroelectric,WAT,Water,HY,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Llano,18.3,18.3,18.3,1950-05,,MW,MW,MW,WEST,2022,3595,Buchanan Dam (TX),ALL,Total,TX,Texas,ALL,80526,23601,MMBtu,megawatthours,3.4119740688953857
1401,2022-12,TX,Texas,electric-utility,Electric Utility,11269,Lower Colorado River Authority,6179,Fayette Power Project,1,Conventional Steam Coal,SUB,Subbituminous Coal,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Fayette,615,590,598,1979-06,,MW,MW,MW,SOUTH CENTRAL,2022,6179,Fayette Power Project,ALL,Total,TX,Texas,ALL,104482570,9758501,MMBtu,megawatthours,10.706825771704077
1402,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,62026,"Mountain Creek Power, LLC",3453,Mountain Creek,6,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Dallas,135.7,122,122,1956-02,,MW,MW,MW,NORTH CENTRAL,2022,3453,Mountain Creek,ALL,Total,TX,Texas,ALL,7155559,584026,MMBtu,megawatthours,12.25212404927178
1403,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,62026,"Mountain Creek Power, LLC",3453,Mountain Creek,7,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Dallas,136,122,122,1958-03,,MW,MW,MW,NORTH CENTRAL,2022,3453,Mountain Creek,ALL,Total,TX,Texas,ALL,7155559,584026,MMBtu,megawatthours,12.25212404927178
1404,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,62026,"Mountain Creek Power, LLC",3453,Mountain Creek,8,Natural Gas Steam Turbine,NG,Natural Gas,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Dallas,580.5,582,582,1967-07,,MW,MW,MW,NORTH CENTRAL,2022,3453,Mountain Creek,ALL,Total,TX,Texas,ALL,7155559,584026,MMBtu,megawatthours,12.25212404927178
1405,2022-12,TX,Texas,commercial-non-chp,Commercial Non-CHP,64315,"Walmart Stores Texas, LLC",64807,WAL896,GEN3,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Dallas,.4,.4,.4,2021-10,,MW,MW,MW,NORTH CENTRAL,2022,64807,WAL896,ALL,Total,TX,Texas,ALL,4336,301,MMBtu,megawatthours,14.40531561461794
1406,2022-12,TX,Texas,commercial-non-chp,Commercial Non-CHP,64315,"Walmart Stores Texas, LLC",64808,WAL897,GEN1,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Pecos,1.3,1.3,1.3,2021-02,,MW,MW,MW,FAR WEST,2022,64808,WAL897,ALL,Total,TX,Texas,ALL,1790,125,MMBtu,megawatthours,14.32
1407,2022-12,TX,Texas,commercial-non-chp,Commercial Non-CHP,64315,"Walmart Stores Texas, LLC",64809,WAL940,GEN1,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Tarrant,.4,.4,.4,2020-10,,MW,MW,MW,NORTH CENTRAL,2022,64809,WAL940,ALL,Total,TX,Texas,ALL,4411,312,MMBtu,megawatthours,14.137820512820513
1408,2022-12,TX,Texas,commercial-non-chp,Commercial Non-CHP,64315,"Walmart Stores Texas, LLC",64809,WAL940,GEN2,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Tarrant,.4,.4,.4,2020-10,,MW,MW,MW,NORTH CENTRAL,2022,64809,WAL940,ALL,Total,TX,Texas,ALL,4411,312,MMBtu,megawatthours,14.137820512820513
